"index","x","y","letter","order"
"1",0,0.639269406392694,"0",1
"2",0.00151285930408472,0.640182648401826,"0",2
"3",0.00151285930408472,0.657534246575342,"0",3
"4",0.0075642965204236,0.697716894977169,"0",4
"5",0.0226928895612708,0.751598173515982,"0",5
"6",0.0363086232980333,0.783561643835616,"0",6
"7",0.0499243570347958,0.808219178082192,"0",7
"8",0.0741301059001513,0.842922374429224,"0",8
"9",0.0937972768532526,0.864840182648402,"0",9
"10",0.118003025718608,0.887671232876712,"0",10
"11",0.157337367624811,0.91689497716895,"0",11
"12",0.204236006051437,0.94337899543379,"0",12
"13",0.260211800302572,0.9662100456621,"0",13
"14",0.304084720121029,0.978995433789954,"0",14
"15",0.346444780635401,0.988127853881279,"0",15
"16",0.416036308623298,0.997260273972603,"0",16
"17",0.46142208774584,1,"0",17
"18",0.535552193645991,1,"0",18
"19",0.580937972768533,0.997260273972603,"0",19
"20",0.65052950075643,0.988127853881279,"0",20
"21",0.697428139183056,0.978082191780822,"0",21
"22",0.732223903177005,0.968036529680365,"0",22
"23",0.771558245083207,0.953424657534247,"0",23
"24",0.795763993948563,0.942465753424658,"0",24
"25",0.816944024205749,0.931506849315068,"0",25
"26",0.854765506807867,0.907762557077626,"0",26
"27",0.897125567322239,0.873059360730594,"0",27
"28",0.912254160363086,0.857534246575342,"0",28
"29",0.939485627836611,0.823744292237443,"0",29
"30",0.954614220877458,0.8,"0",30
"31",0.969742813918306,0.76986301369863,"0",31
"32",0.987897125567322,0.71689497716895,"0",32
"33",0.995461422087746,0.680365296803653,"0",33
"34",1,0.637442922374429,"0",34
"35",1,0.361643835616438,"0",35
"36",0.993948562783661,0.30958904109589,"0",36
"37",0.983358547655068,0.265753424657534,"0",37
"38",0.966717095310136,0.221917808219178,"0",38
"39",0.94553706505295,0.183561643835616,"0",39
"40",0.912254160363086,0.140639269406393,"0",40
"41",0.888048411497731,0.11689497716895,"0",41
"42",0.851739788199697,0.0885844748858448,"0",42
"43",0.81089258698941,0.0639269406392694,"0",43
"44",0.776096822995461,0.0474885844748858,"0",44
"45",0.742813918305598,0.034703196347032,"0",45
"46",0.703479576399395,0.0228310502283105,"0",46
"47",0.653555219364599,0.0118721461187215,"0",47
"48",0.602118003025719,0.0045662100456621,"0",48
"49",0.558245083207262,0.00091324200913242,"0",49
"50",0.462934947049924,0,"0",50
"51",0.408472012102874,0.00365296803652968,"0",51
"52",0.370650529500756,0.00821917808219178,"0",52
"53",0.325264750378215,0.0164383561643836,"0",53
"54",0.29500756429652,0.0237442922374429,"0",54
"55",0.261724659606657,0.0337899543378995,"0",55
"56",0.213313161875946,0.0529680365296804,"0",56
"57",0.187594553706505,0.0657534246575342,"0",57
"58",0.142208774583964,0.0940639269406393,"0",58
"59",0.116490166414523,0.114155251141553,"0",59
"60",0.0922844175491679,0.136986301369863,"0",60
"61",0.0574886535552194,0.179908675799087,"0",61
"62",0.0287443267776097,0.232876712328767,"0",62
"63",0.0121028744326778,0.282191780821918,"0",63
"64",0.00453857791225416,0.318721461187215,"0",64
"65",0,0.360730593607306,"0",65
"66",0,0.639269406392694,"0",66
"67",0.128593040847201,0.631963470319635,"0",67
"68",0.128593040847201,0.368949771689498,"0",68
"69",0.136157337367625,0.300456621004566,"0",69
"70",0.149773071104387,0.253881278538813,"0",70
"71",0.170953101361573,0.210958904109589,"0",71
"72",0.201210287443268,0.170776255707763,"0",72
